,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSAMXG00000003936,18.4286131,1.476536892,0.438307489,3.368723853,0.00075517,0.007133489
ENSAMXG00000004129,15.41695621,1.902144884,0.558212326,3.407565179,0.000655453,0.006367307
ENSAMXG00000004233,70.04050601,1.054673689,0.275830287,3.823632645,0.0001315,0.001692585
ENSAMXG00000004394,19.01961375,1.719150948,0.428897376,4.008303725,6.11564358141881e-05,0.000887033
ENSAMXG00000004694,306.9166954,7.377044113,0.539189571,13.68172626,1.30556000278551e-42,9.95014753032029e-40
ENSAMXG00000004793,67.75656001,1.728422852,0.215815609,8.008794457,1.15838324132516e-15,1.33031587721225e-13
ENSAMXG00000004975,875.1362616,1.102976872,0.18001061,6.127288118,8.9389518383001e-10,4.33177472464675e-08
ENSAMXG00000005049,13.44414121,5.967363355,1.049250017,5.687265436,1.29089730876583e-08,4.86392700585992e-07
ENSAMXG00000005227,431.2387822,12.37951869,1.030343033,12.0149487,2.9655361953713e-33,1.5067619814482e-30
ENSAMXG00000005248,121.3071319,1.227909249,0.298234569,4.117259953,3.83403534927364e-05,0.000597447
